3.18109
1.34021
0.190604
-0.410279
-1.86835
-2.9039
-3.59097
-4.64057
-4.6204
-4.54979
-4.04622
-3.36906
-1.80224
-0.477288
0.390723
1.36624
1.86208
3.14719
3.5406
3.54555
3.47132
3.13366
2.16863
1.47211
0.224926
0
-0.321618
-1.53069
-1.72771
-2.28759
-2.70854
-2.7092
-2.46162
-1.96912
-1.35194
-0.812294
-0.214899
0.112339
0.459625
0.999655
1.09782
1.86449
1.87027
2.35457
1.78733
1.44725
1.4258
1.14054
0.728428
0.541522
0.101406
0
-0.653877
-0.73684
-1.44057
-1.59288
-1.68973
-1.52539
-1.40853
-0.594313
-0.354323
-0.0845048
0
-0.197552
0.182734
0.18907
0.935835
0.797644
0.836624
1.16228
1.2415
1.08317
0.946867
0.781481
0.221386
-0.0324743
0.0446038
-0.409008
-0.49199
-0.994429
-1.23247
-1.17066
-0.995171
-0.749714
-0.427288
-0.240874
-0.208515
-0.12347
-0.0724327
0.129037
0.496529
0.527291
0.716603
0.72122
0.930815
0.371865
0.685389
0.455084
0
0.194204
0.120871
-0.368001
-0.548633
-0.813132
-0.457197
-0.831996
-0.599212
-0.530733
-0.754358
-0.541444
-0.0702132
-0.0466462
-0.12347
0
0
0.143584
0.477149
0.413844
0.825478
0.476129
0.508179
0.671121
0.313293
0.151677
0
0
0.432216
0.197552
0
-0.220768
-0.415614
-0.518862
-0.492079
-0.724642
-0.592078
-0.635695
-0.862516
-0.56998
-0.394189
-0.384033
0.170505
0.154844
0
0.102311
0.235035
0.410751
0.327449
0.440867
0.473522
0.788916
0.0845048
0
0
0
0
-0.41115
-0.147141
-0.382367
-0.354337
-0.590093
-0.346063
-0.532337
-0.32028
-0.0845048
-0.107891
0
0
0
0.277687
-0.121378
0.167194
-0.0318577
0.157704
0.278108
0.148303
0.200954
0.255796
0.0936176
-0.100515
0
0
-0.156532
0
0
-0.192286
-0.519947
-0.483017
-0.368141
-0.379311
-0.381467
0.0162357
0
0
-0.290874
0.113675
-0.222562
0.321744
0
0.465773
0.173604
0.158589
0.130212
0.163691
0.0940776
-0.156532
0
0
0.0919637
0.0633786
0.12242
-0.0724327
-0.0845048
-0.236068
-0.182734
-0.110175
-0.250174
-0.125915
-0.473927
-0.175382
-0.136406
0
0
0
0.112339
0.195189
0
0
0.163691
0.0843796
0.169764
0.254856
0.224022
0.0845048
0.199894
0
0
-0.241037
0
0
-0.351621
-0.418892
-0.312044
-0.174187
-0.180057
-0.188297
-0.294605
0
0
0
-0.0845048
0
-0.13417
0.103793
0.101406
0.0852593
0.283512
0.0712933
0.0845048
0.115276
0
0
0
0.167514
0.0724327
0.0845048
-0.136406
0.129037
0
-0.182734
-0.0845048
-0.149773
-0.156532
-0.570982
-0.297306
0.0366956
-0.0772157
-0.107693
0
0
0
0
0.127316
0.0845048
0.180671
0.275016
0.220351
0
0
0.198182
0
0
-0.15914
0
-0.107891
0.0737144
-0.174992
-0.207136
-0.244982
0.146147
-0.246342
0
-0.15914
-0.0673229
0
